lamb flux f_syn wei
7723.0 0.48193 0.49004 57.06
7724.0 0.48421 0.48989 54.224
7725.0 0.46643 0.48943 64.02
7726.0 0.46038 0.48884 65.968
7727.0 0.46475 0.48834 55.879
7728.0 0.49137 0.48811 64.834
7729.0 0.52549 0.48827 43.774
7730.0 0.51878 0.48879 61.452
7731.0 0.50821 0.48956 48.943
7732.0 0.48641 0.49044 62.077
7733.0 0.4827 0.49128 58.011
7734.0 0.50511 0.49203 53.569
7735.0 0.5075 0.49265 59.894
7736.0 0.49813 0.49313 49.87
7737.0 0.50283 0.49346 63.858
7738.0 0.50875 0.49357 46.209
7739.0 0.49631 0.49341 59.115
7740.0 0.49366 0.49292 48.751
7741.0 0.51586 0.49213 51.915
7742.0 0.52797 0.49109 52.081
7743.0 0.53004 0.48984 49.536
7744.0 0.51239 0.48844 60.482
7745.0 0.48695 0.4869 47.93
7746.0 0.49328 0.48524 62.006
7747.0 0.50066 0.48358 45.944
7748.0 0.50169 0.48212 51.481
7749.0 0.50208 0.48114 45.07
7750.0 0.50135 0.48086 48.094
7751.0 0.49971 0.48136 52.954
7752.0 0.49742 0.48255 49.297
7753.0 0.49275 0.48419 63.673
7754.0 0.48754 0.486 47.481
7755.0 0.48632 0.48771 58.491
7756.0 0.48621 0.48914 44.375
7757.0 0.4899 0.49021 44.504
7758.0 0.49297 0.49093 41.322
7759.0 0.49526 0.49135 39.726
7760.0 0.48404 0.49155 46.874
7761.0 0.46578 0.49161 42.104
7762.0 0.47056 0.49159 57.663
7763.0 0.47864 0.49152 44.897
7764.0 0.48435 0.49138 60.158
7765.0 0.48461 0.49109 51.415
7766.0 0.4717 0.49055 59.24
7767.0 0.4639 0.48958 59.906
7768.0 0.46109 0.48802 53.682
7769.0 0.45456 0.48572 64.125
7770.0 0.44654 0.48267 48.882
7771.0 0.45709 0.47904 65.041
7772.0 0.46847 0.47521 48.942
7773.0 0.47607 0.47177 61.713
7774.0 0.47737 0.46929 54.711
7775.0 0.46686 0.46823 59.391
7776.0 0.47527 0.46869 62.33
7777.0 0.49854 0.47044 52.267
7778.0 0.49119 0.47297 65.849
7779.0 0.47455 0.47573 49.738
7780.0 0.47091 0.47829 69.413
7781.0 0.46718 0.48047 54.694
7782.0 0.46179 0.48224 66.177
7783.0 0.4587 0.48365 60.392
7784.0 0.45917 0.48472 58.38
7785.0 0.46604 0.4854 61.968
7786.0 0.47718 0.48566 47.941
7787.0 0.48993 0.48555 60.231
7788.0 0.50284 0.48521 42.798
7789.0 0.50354 0.48485 60.06
7790.0 0.50188 0.48466 48.694
7791.0 0.49192 0.48474 55.78
7792.0 0.49033 0.48508 51.813
7793.0 0.49984 0.48553 46.245
7794.0 0.50768 0.48592 51.391
7795.0 0.51455 0.48609 41.7
7796.0 0.50046 0.48598 57.177
7797.0 0.48258 0.48564 45.383
7798.0 0.469 0.48522 59.55
7799.0 0.45738 0.48488 47.898
7800.0 0.45165 0.4848 51.713
7801.0 0.45316 0.48504 49.604
7802.0 0.46334 0.48557 50.318
7803.0 0.47213 0.4863 58.349
7804.0 0.48019 0.48707 48.696
7805.0 0.48403 0.48771 63.435
7806.0 0.48707 0.48812 46.195
7807.0 0.48809 0.48826 60.854
7808.0 0.49152 0.48818 50.05
7809.0 0.50156 0.48798 55.359
7810.0 0.49574 0.48782 54.105
7811.0 0.47168 0.48783 55.048
7812.0 0.43901 0.48808 57.253
7813.0 0.40206 0.4886 -1.0
7814.0 0.41363 0.48933 -1.0
7815.0 0.43298 0.49018 31.346
7816.0 0.46077 0.49104 51.099
7817.0 0.48262 0.49182 48.523
7818.0 0.48856 0.49247 55.488
7819.0 0.485 0.49295 54.58
7820.0 0.47074 0.49327 53.341
7821.0 0.46265 0.49344 60.835
7822.0 0.45758 0.4935 46.628
7823.0 0.48246 0.4935 58.066
7824.0 0.51022 0.49344 40.381
7825.0 0.51513 0.49335 56.038
7826.0 0.51112 0.49318 47.627
7827.0 0.48279 0.49286 58.421
7828.0 0.47094 0.49226 57.157
7829.0 0.47812 0.49134 50.472
7830.0 0.50549 0.49008 55.786
7831.0 0.54312 0.48861 41.029
7832.0 0.49631 0.48715 56.04
7833.0 0.43915 0.48591 43.491
7834.0 0.44366 0.4851 57.524
7835.0 0.44582 0.48478 46.809
7836.0 0.44089 0.48495 54.895
7837.0 0.44807 0.48552 52.612
7838.0 0.47022 0.48639 49.136
7839.0 0.48188 0.48744 53.904
7840.0 0.48774 0.48856 40.589
7841.0 0.47628 0.48964 52.427
7842.0 0.46245 0.4906 37.967
7843.0 0.4767 0.49142 42.039
7844.0 0.48196 0.49211 31.04
7845.0 0.45631 0.49265 35.884
7846.0 0.45733 0.49304 33.207
7847.0 0.49512 0.49324 30.399
7848.0 0.4839 0.49323 35.362
7849.0 0.4416 0.49304 42.183
7850.0 0.44613 0.49275 55.303
7851.0 0.46189 0.49246 41.061
7852.0 0.46851 0.49226 58.793
7853.0 0.47587 0.49222 46.999
7854.0 0.48642 0.49235 58.357
7855.0 0.48952 0.49261 53.38
7856.0 0.48066 0.49297 54.402
7857.0 0.48111 0.49337 57.665
7858.0 0.48853 0.49374 49.143
7859.0 0.48577 0.49401 61.001
7860.0 0.47987 0.49412 45.656
7861.0 0.47233 0.49401 63.475
7862.0 0.46414 0.4937 49.082
7863.0 0.4526 0.49323 62.165
7864.0 0.45038 0.49268 54.332
7865.0 0.46656 0.49215 54.952
7866.0 0.48809 0.49168 54.573
7867.0 0.51449 0.49128 44.262
7868.0 0.5025 0.49091 53.402
7869.0 0.47509 0.4905 43.2
7870.0 0.4906 0.49 51.874
7871.0 0.50926 0.48936 35.153
7872.0 0.51101 0.4886 44.48
7873.0 0.50569 0.48776 36.571
7874.0 0.48155 0.48692 42.618
7875.0 0.4729 0.48618 41.823
7876.0 0.48224 0.48561 41.688
7877.0 0.48339 0.48527 47.055
7878.0 0.48015 0.48516 37.387
7879.0 0.46744 0.48522 51.111
7880.0 0.45368 0.48537 40.38
7881.0 0.47493 0.48554 57.082
7882.0 0.49026 0.48567 46.106
7883.0 0.48275 0.48573 56.645
7884.0 0.46655 0.48573 52.325
7885.0 0.43688 0.48566 55.201
7886.0 0.43833 0.48556 58.504
7887.0 0.46287 0.48542 48.627
7888.0 0.48407 0.48523 58.987
7889.0 0.50421 0.48491 42.759
7890.0 0.47234 0.48438 59.999
7891.0 0.44713 0.4835 46.426
7892.0 0.48829 0.48221 54.797
7893.0 0.50841 0.48054 45.972
7894.0 0.48205 0.47866 54.64
7895.0 0.46734 0.47687 55.159
7896.0 0.4647 0.47547 51.8
7897.0 0.47308 0.47469 58.94
7898.0 0.48677 0.4746 45.15
7899.0 0.48534 0.47507 59.064
7900.0 0.4805 0.4759 42.93
7901.0 0.45446 0.47684 60.3
7902.0 0.43663 0.4777 49.192
7903.0 0.44787 0.47836 57.553
7904.0 0.46377 0.4788 52.553
7905.0 0.48673 0.47898 50.954
7906.0 0.48644 0.47886 54.524
7907.0 0.46925 0.47839 48.443
7908.0 0.47358 0.47756 59.056
7909.0 0.48484 0.47639 43.501
7910.0 0.48961 0.47499 59.411
7911.0 0.49346 0.4735 44.712
7912.0 0.49357 0.4721 57.803
7913.0 0.4909 0.47093 49.014
7914.0 0.48157 0.47004 54.943
7915.0 0.47401 0.46941 53.908
7916.0 0.4684 0.46895 51.833
7917.0 0.45419 0.4686 58.771
7918.0 0.43532 0.46834 48.138
7919.0 0.46281 0.46823 58.526
7920.0 0.49986 0.46836 38.862
7921.0 0.48762 0.46879 54.735
7922.0 0.4734 0.46947 42.889
7923.0 0.45019 0.4703 49.154
7924.0 0.44784 0.47111 41.422
7925.0 0.48372 0.47175 31.148
7926.0 0.4931 0.47215 29.214
7927.0 0.47903 0.47226 20.6
7928.0 0.46382 0.47207 23.911
7929.0 0.44813 0.47162 18.332
7930.0 0.44499 0.47093 25.398
7931.0 0.44408 0.47011 19.653
7932.0 0.45213 0.46931 28.468
7933.0 0.45691 0.46865 23.567
7934.0 0.45045 0.46821 18.791
7935.0 0.45836 0.46794 16.12
7936.0 0.48774 0.46772 14.852
7937.0 0.48919 0.46741 16.688
7938.0 0.4697 0.46694 24.798
7939.0 0.4726 0.46631 34.658
7940.0 0.48316 0.46557 37.803
7941.0 0.45883 0.46475 40.945
7942.0 0.43449 0.46386 25.978
7943.0 0.44388 0.46288 19.57
7944.0 0.46095 0.46186 14.032
7945.0 0.49975 0.46095 13.291
7946.0 0.50075 0.46034 12.339
7947.0 0.45149 0.46019 14.774
7948.0 0.43529 0.46059 17.773
7949.0 0.44099 0.46147 28.685
7950.0 0.43948 0.46271 40.331
7951.0 0.4358 0.46412 38.538
7952.0 0.44212 0.4655 53.536
7953.0 0.45007 0.46671 40.646
7954.0 0.46628 0.46764 45.952
7955.0 0.47278 0.46823 35.768
7956.0 0.45392 0.46851 27.434
7957.0 0.46321 0.46854 24.721
7958.0 0.50736 0.46845 22.184
7959.0 0.50102 0.46834 25.85
7960.0 0.46277 0.46826 32.376
7961.0 0.46922 0.46824 43.445
7962.0 0.4882 0.46826 36.717
7963.0 0.47465 0.4683 50.507
7964.0 0.46251 0.4684 38.098
7965.0 0.47595 0.4686 49.0
7966.0 0.48378 0.46891 40.977
7967.0 0.47711 0.46932 47.592
7968.0 0.48039 0.46977 45.784
7969.0 0.49609 0.47021 45.193
7970.0 0.48731 0.47061 50.516
7971.0 0.46305 0.471 46.135
7972.0 0.45776 0.47138 57.624
7973.0 0.45799 0.47177 43.109
7974.0 0.45675 0.47215 59.13
7975.0 0.45641 0.47246 44.282
7976.0 0.46486 0.47263 57.112
7977.0 0.4646 0.47263 47.272
7978.0 0.44059 0.47244 56.784
7979.0 0.43757 0.47214 53.625
7980.0 0.46259 0.47181 48.759
7981.0 0.46304 0.47154 52.004
